NAMOA_LAZY;5d_Grid-Problem1.grid;5317;5903;14613;15467;1430;0.0372;0.11;1409
NAMOA_LAZY;5d_Grid-Problem1.grid;877;768;260;276;28;0.0001;0.01;58
NAMOA_LAZY;5d_Grid-Problem1.grid;9037;8218;58390;65216;3209;0.2929;0.35;5072
NAMOA_LAZY;5d_Grid-Problem1.grid;2475;2266;333;369;30;0.0001;0.01;80
NAMOA_LAZY;5d_Grid-Problem1.grid;8457;5853;84678;93461;3508;0.4499;0.44;6666
NAMOA_LAZY;5d_Grid-Problem1.grid;8116;6807;25523;27276;2697;0.0915;0.17;1977
NAMOA_LAZY;5d_Grid-Problem1.grid;5629;6810;301953;330255;20249;10.3196;1.55;23125
NAMOA_LAZY;5d_Grid-Problem1.grid;2461;559;12173;13119;833;0.0242;0.10;1332
NAMOA_LAZY;5d_Grid-Problem1.grid;6830;9316;677949;750611;30693;42.5902;3.33;49616
NAMOA_LAZY;5d_Grid-Problem1.grid;8716;9168;2816899;3157253;26324;444.3243;10.11;174156
NAMOA_LAZY;5d_Grid-Problem1.grid;9067;9716;3231485;3598548;69845;990.4577;11.39;185112
NAMOA_LAZY;5d_Grid-Problem1.grid;5624;6457;297597;313372;9749;6.3523;1.08;14520
NAMOA_LAZY;5d_Grid-Problem1.grid;5076;690;8543062;9415025;166481;4182.1507;24.35;384340
NAMOA_LAZY;5d_Grid-Problem1.grid;8061;9523;9078682;10127006;162637;4729.6120;30.34;488933
NAMOA_LAZY;5d_Grid-Problem1.grid;3236;3564;85221;92990;2915;0.5625;0.46;6872
NAMOA_LAZY;5d_Grid-Problem1.grid;2343;1528;22052;23862;1366;0.0404;0.13;1860
NAMOA_LAZY;5d_Grid-Problem1.grid;4162;4590;160656;179280;4972;1.0759;0.93;14846
NAMOA_LAZY;5d_Grid-Problem1.grid;6642;2963;12130286;13625326;253903;5849.0907;40.78;649344
NAMOA_LAZY;5d_Grid-Problem1.grid;7576;8721;15382154;17760777;145619;6789.1317;49.57;867234
NAMOA_LAZY;5d_Grid-Problem1.grid;7043;8833;195170;211794;14089;3.9057;1.20;15847
NAMOA_LAZY;5d_Grid-Problem1.grid;3701;5536;8901105;9745085;216778;6820.0041;30.23;474270
NAMOA_LAZY;5d_Grid-Problem1.grid;6112;8620;208969;230346;8428;2.3557;1.12;17201
NAMOA_LAZY;5d_Grid-Problem1.grid;1946;4732;1450173;1576185;42948;205.8609;4.86;73757
NAMOA_LAZY;5d_Grid-Problem1.grid;3035;8834;5685644;6425312;60412;1135.4739;23.15;399928
NAMOA_LAZY;5d_Grid-Problem1.grid;4452;4388;338748;386230;6393;3.0554;2.18;37091
NAMOA_LAZY;5d_Grid-Problem1.grid;1712;6;26082;28331;1957;0.0987;0.20;2793
NAMOA_LAZY;5d_Grid-Problem1.grid;3151;3120;134859;146035;2687;0.9416;0.52;8162
NAMOA_LAZY;5d_Grid-Problem1.grid;5563;3166;23357;25289;959;0.0407;0.18;2924
NAMOA_LAZY;5d_Grid-Problem1.grid;2923;5339;1146068;1261696;57677;152.5674;4.97;75554
NAMOA_LAZY;5d_Grid-Problem1.grid;2282;2215;7211170;8451045;24652;808.3443;28.84;513404
NAMOA_LAZY;5d_Grid-Problem1.grid;3950;5462;56612;62440;4083;0.2139;0.31;4359
NAMOA_LAZY;5d_Grid-Problem1.grid;5042;4134;10707;11421;1240;0.0203;0.09;976
NAMOA_LAZY;5d_Grid-Problem1.grid;6546;6276;139481;151795;4307;1.2812;0.64;10467
NAMOA_LAZY;5d_Grid-Problem1.grid;9341;8870;282626;310025;8738;6.2479;1.33;20759
NAMOA_LAZY;5d_Grid-Problem1.grid;7559;8887;1140531;1280636;45027;90.1844;4.66;68897
NAMOA_LAZY;5d_Grid-Problem1.grid;5312;8417;277516;312430;7847;3.3444;1.60;25973
NAMOA_LAZY;5d_Grid-Problem1.grid;1901;2259;8447724;9500500;78322;3803.2427;30.20;526408
NAMOA_LAZY;5d_Grid-Problem1.grid;5902;6707;1457;1576;212;0.0009;0.02;261
NAMOA_LAZY;5d_Grid-Problem1.grid;8691;9439;10332996;11677557;130459;4828.3234;34.23;571421
NAMOA_LAZY;5d_Grid-Problem1.grid;3438;2025;202558;222186;15746;3.5694;1.06;15684
NAMOA_LAZY;5d_Grid-Problem1.grid;4301;7804;182811;206016;4299;1.2424;1.24;21046
NAMOA_LAZY;5d_Grid-Problem2.grid;3989;5197;15353;16233;1557;0.0339;0.10;1103
NAMOA_LAZY;5d_Grid-Problem2.grid;5859;4670;73129;78086;7716;0.6306;0.48;5395
NAMOA_LAZY;5d_Grid-Problem2.grid;8725;9357;326973;358190;8156;6.0430;1.34;21913
NAMOA_LAZY;5d_Grid-Problem2.grid;9536;7863;1797438;2005526;38778;201.6837;5.73;93835
NAMOA_LAZY;5d_Grid-Problem2.grid;67;4057;2013401;2186738;37177;308.5846;5.86;97249
NAMOA_LAZY;5d_Grid-Problem2.grid;4240;5850;103462;115131;8494;0.7292;0.75;10412
NAMOA_LAZY;5d_Grid-Problem2.grid;9045;8420;101457;109503;4817;0.9954;0.50;7376
NAMOA_LAZY;5d_Grid-Problem2.grid;8181;5583;98863;106322;4511;0.5786;0.53;8093
NAMOA_LAZY;5d_Grid-Problem2.grid;4973;8475;157990;183571;3566;0.8010;1.36;22908
NAMOA_LAZY;5d_Grid-Problem2.grid;8436;8272;664236;747529;6693;16.8305;3.74;64810
NAMOA_LAZY;5d_Grid-Problem2.grid;4258;7670;2077491;2272185;53757;447.0066;7.32;114839
NAMOA_LAZY;5d_Grid-Problem2.grid;69;2655;661168;708506;29944;59.8742;2.58;34139
NAMOA_LAZY;5d_Grid-Problem2.grid;1912;6918;4077581;4686213;49680;388.0518;15.94;272907
NAMOA_LAZY;5d_Grid-Problem1.grid;8019;5239;5937274;6533248;148634;2588.0357;18.94;279722
NAMOA_LAZY;5d_Grid-Problem2.grid;6003;6829;214758;244259;9471;1.6444;1.22;19472
NAMOA_LAZY;5d_Grid-Problem2.grid;1028;1558;401248;453734;11412;8.0494;2.06;34142
NAMOA_LAZY;5d_Grid-Problem2.grid;5805;5126;69019;74966;3121;0.3518;0.36;5550
NAMOA_LAZY;5d_Grid-Problem2.grid;4192;1596;81865;88569;3427;0.6983;0.48;7065
NAMOA_LAZY;5d_Grid-Problem2.grid;1748;2951;2967;3155;290;0.0026;0.03;359
NAMOA_LAZY;5d_Grid-Problem2.grid;131;1220;35517;39713;3417;0.1319;0.27;3836
NAMOA_LAZY;5d_Grid-Problem2.grid;506;1543;1425756;1544744;38774;290.6930;5.68;89931
NAMOA_LAZY;5d_Grid-Problem2.grid;4872;5724;1804994;1961486;33617;241.3036;6.23;95775
NAMOA_LAZY;5d_Grid-Problem2.grid;8942;6664;3917239;4313564;129427;1465.8044;13.43;186940
NAMOA_LAZY;5d_Grid-Problem2.grid;580;198;18387;19299;1385;0.0489;0.11;1506
NAMOA_LAZY;5d_Grid-Problem2.grid;8461;6756;22731;24829;1264;0.0561;0.21;3200
NAMOA_LAZY;5d_Grid-Problem2.grid;4858;4728;93100;103462;2391;0.2374;0.60;9577
NAMOA_LAZY;5d_Grid-Problem2.grid;6581;3274;484627;531969;21147;18.5239;2.74;41669
NAMOA_LAZY;5d_Grid-Problem2.grid;5826;5288;12849744;14649995;116832;4934.2119;46.67;787570
NAMOA_LAZY;5d_Grid-Problem2.grid;2767;8073;8177927;9326804;80586;2763.9088;29.48;498648
NAMOA_LAZY;5d_Grid-Problem2.grid;8288;7856;169702;198082;4227;0.7168;1.41;24296
NAMOA_LAZY;5d_Grid-Problem2.grid;5158;1261;1551026;1719573;23818;168.5329;6.52;111256
NAMOA_LAZY;5d_Grid-Problem2.grid;3414;2637;109429;120298;5531;0.8667;0.54;8193
NAMOA_LAZY;5d_Grid-Problem2.grid;6556;4166;341580;393248;17644;5.9505;2.79;45505
NAMOA_LAZY;5d_Grid-Problem2.grid;5732;4672;2854150;3181240;87270;604.0454;11.86;184712
NAMOA_LAZY;5d_Grid-Problem2.grid;8150;7989;582330;645480;9991;16.8548;2.73;45674
NAMOA_LAZY;5d_Grid-Problem3.grid;8201;8034;99247;114387;1808;0.3197;0.75;12825
NAMOA_LAZY;5d_Grid-Problem2.grid;4071;9580;9463902;11088655;81038;3827.6466;39.74;682581
NAMOA_LAZY;5d_Grid-Problem2.grid;6545;2135;6483386;7286638;111937;2321.4525;22.44;360642
NAMOA_LAZY;5d_Grid-Problem3.grid;7085;3269;6508301;7364706;103559;2659.8801;20.98;343722
NAMOA_LAZY;5d_Grid-Problem2.grid;8852;4867;6269735;7078669;145594;3574.7134;28.71;464679
NAMOA_LAZY;5d_Grid-Problem3.grid;1765;2270;705;758;142;0.0003;0.01;110
NAMOA_LAZY;5d_Grid-Problem3.grid;4927;3140;305488;333151;17109;8.9775;1.28;16135
NAMOA_LAZY;5d_Grid-Problem3.grid;6174;979;8197716;9178725;53639;3676.2065;21.40;358496
NAMOA_LAZY;5d_Grid-Problem3.grid;6042;1955;5441238;6106007;124686;1550.1316;18.66;295120
NAMOA_LAZY;5d_Grid-Problem3.grid;9971;7779;90769;97435;4561;0.4339;0.41;6065
NAMOA_LAZY;5d_Grid-Problem3.grid;5286;5079;222;263;24;0.0001;0.01;84
NAMOA_LAZY;5d_Grid-Problem3.grid;560;3438;5166825;5641038;163889;4207.4725;17.00;238331
