T-MDA;5d_Grid-Problem1.grid;5317;5903;13863;13863;1430;0.0360;1.23;111
T-MDA;5d_Grid-Problem1.grid;877;768;248;248;28;0.0001;0.96;27
T-MDA;5d_Grid-Problem1.grid;9037;8218;54007;54007;3209;0.2656;1.51;216
T-MDA;5d_Grid-Problem1.grid;2475;2266;300;300;30;0.0001;0.96;29
T-MDA;5d_Grid-Problem1.grid;8457;5853;80446;80446;3508;0.4567;1.84;232
T-MDA;5d_Grid-Problem1.grid;8116;6807;24186;24186;2697;0.0807;1.25;126
T-MDA;5d_Grid-Problem1.grid;5629;6810;288082;288082;20249;8.1935;5.88;267
T-MDA;5d_Grid-Problem1.grid;2461;559;11537;11537;833;0.0260;1.12;140
T-MDA;5d_Grid-Problem1.grid;6830;9316;645835;645835;30693;35.1930;11.59;378
T-MDA;5d_Grid-Problem1.grid;8716;9168;2725893;2725893;26324;314.7800;36.75;873
T-MDA;5d_Grid-Problem1.grid;9067;9716;3141724;3141724;69845;748.6583;44.61;842
T-MDA;5d_Grid-Problem1.grid;5624;6457;289557;289557;9749;5.7540;4.97;363
T-MDA;5d_Grid-Problem1.grid;5076;690;8095222;8095222;166481;2701.6970;69.92;942
T-MDA;5d_Grid-Problem1.grid;8061;9523;8599057;8599057;162637;3145.7475;110.19;810
T-MDA;5d_Grid-Problem1.grid;3236;3564;82094;82094;2915;0.5087;2.15;275
T-MDA;5d_Grid-Problem1.grid;2343;1528;20998;20998;1366;0.0517;1.15;127
T-MDA;5d_Grid-Problem1.grid;4162;4590;149052;149052;4972;0.9217;3.72;328
T-MDA;5d_Grid-Problem1.grid;6642;2963;11479581;11479581;253903;4715.6063;86.47;921
T-MDA;5d_Grid-Problem1.grid;3701;5536;8640527;8640527;216778;5208.9746;129.45;732
T-MDA;5d_Grid-Problem1.grid;7043;8833;184264;184264;14089;3.2366;4.69;224
T-MDA;5d_Grid-Problem1.grid;7576;8721;14396724;14396724;145619;5227.8542;163.33;1350
T-MDA;5d_Grid-Problem1.grid;6112;8620;191151;191151;8428;1.8184;4.90;335
T-MDA;5d_Grid-Problem1.grid;1946;4732;1391964;1391964;42948;158.9397;19.29;489
T-MDA;5d_Grid-Problem1.grid;3035;8834;5360657;5360657;60412;789.7177;78.61;1083
T-MDA;5d_Grid-Problem1.grid;4452;4388;306516;306516;6393;2.4379;6.66;523
T-MDA;5d_Grid-Problem1.grid;1712;6;24934;24934;1957;0.0978;1.24;150
T-MDA;5d_Grid-Problem1.grid;3151;3120;131497;131497;2687;0.8650;2.61;291
T-MDA;5d_Grid-Problem1.grid;5563;3166;21050;21050;959;0.0393;1.23;186
T-MDA;5d_Grid-Problem1.grid;2923;5339;1074024;1074024;57677;124.1170;20.56;414
T-MDA;5d_Grid-Problem1.grid;2282;2215;6641932;6641932;24652;503.1915;73.76;1589
T-MDA;5d_Grid-Problem1.grid;3950;5462;53737;53737;4083;0.1988;1.88;199
T-MDA;5d_Grid-Problem1.grid;5042;4134;10358;10358;1240;0.0210;1.09;98
T-MDA;5d_Grid-Problem1.grid;1901;2259;7974714;7974714;78322;2585.7155;106.93;1103
T-MDA;5d_Grid-Problem1.grid;9341;8870;270338;270338;8738;5.7613;4.99;331
T-MDA;5d_Grid-Problem1.grid;6546;6276;132523;132523;4307;1.1784;2.60;318
T-MDA;5d_Grid-Problem1.grid;7559;8887;1087774;1087774;45027;73.6374;18.68;467
T-MDA;5d_Grid-Problem1.grid;5312;8417;257023;257023;7847;2.7301;5.79;397
T-MDA;5d_Grid-Problem1.grid;5902;6707;1362;1362;212;0.0010;0.98;53
T-MDA;5d_Grid-Problem1.grid;8691;9439;9976166;9976166;130459;3870.4577;127.94;1074
T-MDA;5d_Grid-Problem1.grid;3438;2025;194546;194546;15746;3.1095;2.85;248
T-MDA;5d_Grid-Problem1.grid;4301;7804;168506;168506;4299;0.9693;4.27;289
T-MDA;5d_Grid-Problem2.grid;67;4057;1939999;1939999;37177;237.3836;26.55;682
T-MDA;5d_Grid-Problem2.grid;3989;5197;14527;14527;1557;0.0341;1.19;98
T-MDA;5d_Grid-Problem2.grid;5859;4670;69463;69463;7716;0.6724;1.79;136
T-MDA;5d_Grid-Problem2.grid;8725;9357;310001;310001;8156;5.3202;4.76;371
T-MDA;5d_Grid-Problem2.grid;9536;7863;1691830;1691830;38778;158.0974;17.25;483
T-MDA;5d_Grid-Problem1.grid;8019;5239;5675757;5675757;148634;2187.2730;51.71;661
T-MDA;5d_Grid-Problem2.grid;4240;5850;93941;93941;8494;0.5468;2.73;189
T-MDA;5d_Grid-Problem2.grid;9045;8420;96178;96178;4817;0.9236;2.12;252
T-MDA;5d_Grid-Problem2.grid;4258;7670;1970886;1970886;53757;310.5033;34.97;526
T-MDA;5d_Grid-Problem2.grid;8181;5583;94567;94567;4511;0.5344;2.07;294
T-MDA;5d_Grid-Problem2.grid;4973;8475;143639;143639;3566;0.7436;3.76;391
T-MDA;5d_Grid-Problem2.grid;8436;8272;613378;613378;6693;12.3954;10.58;546
T-MDA;5d_Grid-Problem2.grid;69;2655;637711;637711;29944;49.3339;9.55;356
T-MDA;5d_Grid-Problem2.grid;1912;6918;3839648;3839648;49680;260.5146;56.03;1094
T-MDA;5d_Grid-Problem2.grid;6003;6829;194750;194750;9471;1.2324;4.45;332
T-MDA;5d_Grid-Problem1.grid;9072;8607;15362363;15362363;58710;6138.5207;166.15;1223
T-MDA;5d_Grid-Problem2.grid;1028;1558;376936;376936;11412;6.1894;7.15;485
T-MDA;5d_Grid-Problem2.grid;5805;5126;65270;65270;3121;0.3204;1.77;210
T-MDA;5d_Grid-Problem2.grid;4192;1596;78996;78996;3427;0.7263;1.90;236
T-MDA;5d_Grid-Problem2.grid;1748;2951;2862;2862;290;0.0029;1.02;82
